NVECTOR	ELAPSED
5000	0.012179
5000	0.011296
5000	0.011268
5000	0.01126
5000	0.011202
5000	0.011448
5000	0.011436
5000	0.011593
5000	0.01111
5000	0.011368
5000	0.011049
5000	0.011152
5000	0.012666
5000	0.017264
5000	0.0126
12000	0.061414
12000	0.061018
12000	0.061067
12000	0.061015
12000	0.060983
12000	0.061022
12000	0.06141
12000	0.061355
12000	0.061149
12000	0.071544
12000	0.061321
12000	0.060919
12000	0.061429
12000	0.06101
12000	0.06141
19000	0.153437
19000	0.152586
19000	0.152527
19000	0.153554
19000	0.153939
19000	0.153467
19000	0.153445
19000	0.153453
19000	0.154026
19000	0.153491
19000	0.153914
19000	0.153928
19000	0.154725
19000	0.15377
19000	0.153696
26000	0.287829
26000	0.287887
26000	0.287344
26000	0.28708
26000	0.287424
26000	0.286785
26000	0.287307
26000	0.287037
26000	0.286766
26000	0.287231
26000	0.286706
26000	0.287282
26000	0.286757
26000	0.287298
26000	0.286691
33000	0.462005
33000	0.461799
33000	0.461933
33000	0.461339
33000	0.472881
33000	0.461701
33000	0.463293
33000	0.46102
33000	0.462592
33000	0.46219
33000	0.4608
33000	0.458396
33000	0.458099
33000	0.459263
33000	0.457926
40000	0.672811
40000	0.71357
40000	0.677537
40000	0.677424
40000	0.678966
40000	0.678176
40000	0.680028
40000	0.685698
40000	0.677499
40000	0.677615
40000	0.678199
40000	0.677903
40000	0.677571
40000	0.677378
40000	0.677407
47000	0.939887
47000	0.931984
47000	0.936869
47000	0.936043
47000	0.935361
47000	0.93522
47000	0.941578
47000	0.929316
47000	0.932684
47000	0.95286
47000	0.963051
47000	0.93649
47000	0.93586
47000	0.93534
47000	0.935305
54000	1.22948
54000	1.22415
54000	1.24031
54000	1.23787
54000	1.23396
54000	1.23331
54000	1.22667
54000	1.23078
54000	1.22842
54000	1.23823
54000	1.2342
54000	1.22735
54000	1.22524
54000	1.22811
54000	1.23638
61000	1.57899
61000	1.57396
61000	1.57599
61000	1.57581
61000	1.58606
61000	1.60338
61000	1.57565
61000	1.57571
61000	1.57424
61000	1.57986
61000	1.57669
61000	1.57502
61000	1.5759
61000	1.57451
61000	1.58347
68000	1.99153
68000	1.95592
68000	1.95603
68000	1.96397
68000	1.96237
68000	1.95186
68000	1.95632
68000	1.96409
68000	1.95558
68000	1.95462
68000	1.95883
68000	1.95693
68000	1.95622
68000	1.99593
68000	1.9587
75000	2.39399
75000	2.37523
75000	2.38499
75000	2.38471
75000	2.38056
75000	2.41396
75000	2.38884
75000	2.38212
75000	2.40673
75000	2.40065
75000	2.37185
75000	2.38443
75000	2.3872
75000	2.40295
75000	2.37338
82000	2.84874
82000	2.84472
82000	2.84609
82000	2.96324
82000	2.86847
82000	2.87021
82000	2.86981
82000	2.86697
82000	2.8728
82000	2.88856
82000	2.86945
82000	2.83969
82000	2.84631
82000	2.84715
82000	2.89604
89000	3.38849
89000	3.37038
89000	3.36644
89000	3.37133
89000	3.368
89000	3.34636
89000	3.36178
89000	3.3509
89000	3.35812
89000	3.38552
89000	3.35092
89000	3.35785
89000	3.35004
89000	3.36404
89000	3.35239
96000	3.90768
