NVECTOR	ELAPSED
5000	0.009494
5000	0.009662
5000	0.008802
5000	0.008729
5000	0.008486
5000	0.008338
5000	0.008514
5000	0.008286
5000	0.008471
5000	0.008212
5000	0.00843
5000	0.008164
5000	0.008312
5000	0.008329
5000	0.00819
12000	0.047564
12000	0.047448
12000	0.047171
12000	0.047818
12000	0.047234
12000	0.047167
12000	0.047337
12000	0.049072
12000	0.047745
12000	0.047506
12000	0.04818
12000	0.047301
12000	0.046954
12000	0.047309
12000	0.047436
19000	0.119449
19000	0.119676
19000	0.118587
19000	0.120419
19000	0.117707
19000	0.119111
19000	0.11867
19000	0.117777
19000	0.118944
19000	0.118598
19000	0.119168
19000	0.117718
19000	0.117426
19000	0.119247
19000	0.119962
26000	0.22496
26000	0.22486
26000	0.227317
26000	0.225896
26000	0.225371
26000	0.224305
26000	0.224081
26000	0.224475
26000	0.226036
26000	0.225783
26000	0.22583
26000	0.224332
26000	0.22674
26000	0.225079
26000	0.225594
33000	0.345095
33000	0.362659
33000	0.363065
33000	0.363628
33000	0.361435
33000	0.363564
33000	0.363695
33000	0.360258
33000	0.361511
33000	0.361137
33000	0.36178
33000	0.361906
33000	0.360808
33000	0.362298
33000	0.362951
40000	0.525792
40000	0.53354
40000	0.526642
40000	0.537136
40000	0.532822
40000	0.52834
40000	0.535849
40000	0.535732
40000	0.530489
40000	0.532296
40000	0.530284
40000	0.531999
40000	0.530214
40000	0.527874
40000	0.533078
47000	0.731927
47000	0.735335
47000	0.736639
47000	0.734282
47000	0.730171
47000	0.732915
47000	0.734876
47000	0.72943
47000	0.724519
47000	0.728459
47000	0.726034
47000	0.726018
47000	0.724952
47000	0.727383
47000	0.726009
54000	0.961176
54000	0.966841
54000	0.971044
54000	0.969644
54000	0.968221
54000	0.963381
54000	0.969774
54000	0.960916
54000	0.959102
54000	0.953344
54000	0.961703
54000	0.957782
54000	0.961775
54000	0.962477
54000	0.973679
61000	1.24076
61000	1.23643
61000	1.23606
61000	1.23582
61000	1.23473
61000	1.21056
61000	1.22452
61000	1.22061
61000	1.23139
61000	1.2344
61000	1.24135
61000	1.23609
61000	1.24119
61000	1.24147
61000	1.24006
68000	1.52552
68000	1.53753
68000	1.53491
68000	1.53942
68000	1.54019
68000	1.53597
68000	1.5358
68000	1.54055
68000	1.53777
68000	1.54072
68000	1.54114
68000	1.5401
68000	1.52998
68000	1.53894
68000	1.54003
75000	1.8651
75000	1.87253
75000	1.87715
75000	1.87295
75000	1.82664
75000	1.85837
75000	1.87012
75000	1.86753
75000	1.85045
75000	1.85772
75000	1.86529
75000	1.87208
75000	1.85149
75000	1.86998
75000	1.8639
82000	2.23593
82000	2.22193
82000	2.22658
82000	2.24324
82000	2.24371
82000	2.24203
82000	2.23222
82000	2.22582
82000	2.2383
82000	2.22782
82000	2.23794
82000	2.23106
82000	2.23248
82000	2.24025
82000	2.23661
89000	2.64047
89000	2.63115
89000	2.64268
89000	2.62928
89000	2.63429
89000	2.63087
