NVECTOR	ELAPSED
5000	7e-06
12000	1.5e-05
19000	2.3e-05
26000	3.1e-05
33000	3.8e-05
40000	4.6e-05
47000	5.5e-05
54000	6.3e-05
61000	7e-05
68000	7.9e-05
75000	8.7e-05
82000	9.3e-05
89000	0.0001
96000	0.000108
103000	0.000116
110000	0.000124
117000	0.000131
124000	0.000139
131000	0.000147
138000	0.000154
145000	0.000162
152000	0.00017
159000	0.000178
166000	0.000186
173000	0.000194
250000	0.000282
500000	0.000568
1000000	0.001273
