NVECTOR	ELAPSED
11600000	1.05251
11600000	1.05174
11600000	1.04652
12100000	1.12095
12100000	1.11566
12100000	1.10943
12100000	1.11513
12100000	1.1105
12100000	1.10799
12100000	1.10106
12100000	1.13119
12100000	1.12688
12100000	1.12287
12100000	1.11125
12100000	1.11672
12100000	1.10616
12100000	1.11407
12100000	1.1123
12600000	1.1778
12600000	1.14952
12600000	1.14559
12600000	1.14627
12600000	1.16328
12600000	1.15787
12600000	1.16419
12600000	1.17452
12600000	1.16598
12600000	1.16697
12600000	1.14658
12600000	1.15498
12600000	1.15531
12600000	1.16851
12600000	1.16949
