NVECTOR	ELAPSED
5000	0.016992
5000	0.017389
5000	0.017037
5000	0.017006
5000	0.017001
5000	0.017001
5000	0.016899
5000	0.01605
5000	0.015188
5000	0.016722
5000	0.017002
5000	0.018183
5000	0.017722
5000	0.016589
5000	0.016537
12000	0.095212
12000	0.094637
12000	0.094795
12000	0.095058
12000	0.094736
12000	0.095
12000	0.095922
12000	0.095931
12000	0.095819
12000	0.095642
12000	0.09556
12000	0.095224
12000	0.095271
12000	0.095533
12000	0.095294
19000	0.239629
19000	0.239444
19000	0.239318
19000	0.239758
19000	0.239507
19000	0.239953
19000	0.238901
19000	0.239016
19000	0.239339
19000	0.239053
19000	0.240055
19000	0.239378
19000	0.238983
19000	0.23974
19000	0.239106
26000	0.448589
26000	0.448419
26000	0.448538
26000	0.448315
26000	0.448306
26000	0.449667
26000	0.448204
26000	0.448679
26000	0.450729
26000	0.449258
26000	0.439551
26000	0.449028
26000	0.449318
26000	0.447787
26000	0.445274
33000	0.720112
33000	0.721388
33000	0.721294
33000	0.721371
33000	0.721582
33000	0.722314
33000	0.72182
33000	0.723048
33000	0.722155
33000	0.722362
33000	0.722253
33000	0.722201
33000	0.721212
33000	0.721058
33000	0.721793
40000	1.06081
40000	1.06231
40000	1.06493
40000	1.0608
40000	1.0518
40000	1.06114
40000	1.06068
40000	1.05846
40000	1.05166
40000	1.05232
40000	1.05988
40000	1.06115
40000	1.06228
40000	1.06131
40000	1.0618
47000	1.46458
47000	1.46701
47000	1.46789
47000	1.46536
47000	1.46389
47000	1.46513
47000	1.45935
47000	1.46284
47000	1.46801
47000	1.46633
47000	1.46293
47000	1.46373
47000	1.46564
47000	1.46622
47000	1.46435
54000	1.93377
54000	1.93065
54000	1.933
54000	1.93476
54000	1.93474
54000	1.93393
54000	1.93734
54000	1.93468
54000	1.93483
54000	1.93431
54000	1.93538
54000	1.9345
54000	1.93419
54000	1.93366
54000	1.9384
61000	2.47309
61000	2.46539
61000	2.47474
61000	2.47251
61000	2.45576
61000	2.46773
61000	2.47009
61000	2.46765
61000	2.46654
61000	2.46758
61000	2.468
61000	2.46851
61000	2.46698
61000	2.46336
61000	2.4655
68000	3.06781
68000	3.06995
68000	3.0699
68000	3.07091
68000	3.07615
68000	3.07144
68000	3.03318
68000	3.06265
68000	3.06843
68000	3.02105
68000	3.06793
68000	3.06573
68000	3.07068
68000	3.05568
68000	3.01643
75000	3.73038
75000	3.73616
75000	3.73263
75000	3.73586
75000	3.7337
75000	3.71626
75000	3.73463
75000	3.73501
75000	3.73837
75000	3.72874
75000	3.73105
75000	3.73353
75000	3.73607
75000	3.70791
75000	3.73241
82000	4.46143
82000	4.46206
82000	4.46011
82000	4.46799
82000	4.45954
82000	4.46113
82000	4.46656
82000	4.46263
82000	4.45974
82000	4.46462
82000	4.46191
82000	4.46866
82000	4.46331
82000	4.46491
82000	4.46205
89000	5.26117
89000	5.24269
89000	5.25946
89000	5.2424
89000	5.24206
89000	5.25054
89000	5.25666
89000	5.25857
89000	5.24616
89000	5.23958
89000	5.25222
89000	5.25681
89000	5.25768
89000	5.26249
89000	5.22989
96000	6.11917
96000	6.11877
96000	6.11602
96000	6.08667
96000	6.12037
96000	6.10753
96000	6.11196
96000	6.10074
96000	6.11916
96000	6.09229
96000	6.09884
96000	6.11864
96000	6.08703
96000	6.11364
96000	6.10417
103000	7.04332
103000	7.04726
103000	7.04526
103000	7.01875
103000	7.04391
103000	7.00191
103000	7.04368
103000	6.97633
103000	7.01766
103000	7.03269
103000	7.03428
103000	7.03356
103000	7.04793
103000	7.01685
103000	7.03464
110000	8.02598
110000	8.03176
110000	8.02632
110000	8.03391
110000	8.02901
110000	8.02707
110000	8.02997
110000	8.02443
110000	8.03447
110000	8.01219
110000	8.0333
110000	8.03283
110000	8.03621
110000	8.03308
110000	8.03212
117000	9.06998
117000	9.09047
117000	9.07003
117000	9.08844
117000	9.09084
117000	9.08492
117000	9.08278
117000	9.0779
117000	9.09096
117000	9.07748
117000	9.07812
117000	9.08495
117000	9.09338
117000	9.07098
117000	9.0798
124000	10.1897
124000	10.177
124000	10.159
124000	10.1954
124000	10.2049
124000	10.2002
124000	10.2127
124000	10.2125
124000	10.1963
124000	10.1806
124000	10.1876
124000	10.1765
124000	10.1915
124000	10.1936
