NVECTOR	ELAPSED
200	0.005765
200	0.00956
200	0.005873
200	0.005763
200	0.005796
200	0.005772
200	0.005774
200	0.005796
200	0.005692
200	0.00566
200	0.005687
200	0.005754
200	0.005801
200	0.005728
200	0.005912
250	0.011953
250	0.011055
250	0.011265
250	0.01101
250	0.011114
250	0.012699
250	0.011651
250	0.010966
250	0.010743
250	0.010706
250	0.010601
250	0.010656
250	0.010665
250	0.010648
250	0.010613
300	0.018358
300	0.018411
300	0.018369
300	0.018367
300	0.018362
300	0.018323
300	0.018401
300	0.018367
300	0.018349
300	0.018331
300	0.018359
300	0.018414
300	0.018373
300	0.018326
300	0.018324
350	0.029254
350	0.029711
350	0.029397
350	0.029202
350	0.029199
350	0.029185
350	0.02913
350	0.029195
350	0.029133
350	0.029129
350	0.029162
350	0.029145
350	0.02923
350	0.029172
350	0.029248
400	0.043456
400	0.043586
400	0.043541
400	0.04334
400	0.044024
400	0.043531
400	0.043606
400	0.043479
400	0.043353
400	0.04341
400	0.043395
400	0.04355
400	0.043352
400	0.043382
400	0.04345
450	0.061639
450	0.061539
450	0.062038
450	0.061637
450	0.061569
450	0.061643
450	0.061668
450	0.061628
450	0.061537
450	0.06155
450	0.065318
450	0.062134
450	0.061558
450	0.061643
450	0.061495
500	0.084398
500	0.08422
500	0.084189
500	0.084218
500	0.084793
500	0.084751
500	0.084147
500	0.084198
500	0.085014
500	0.084469
500	0.08432
500	0.085004
500	0.084381
500	0.084396
500	0.084345
550	0.111892
550	0.111766
550	0.11273
550	0.111741
550	0.111842
550	0.111715
550	0.11157
550	0.112472
550	0.112071
550	0.111854
550	0.11197
550	0.112473
550	0.112097
550	0.111937
550	0.111771
600	0.14464
600	0.144713
600	0.145358
600	0.144766
600	0.144681
600	0.144646
600	0.145311
600	0.145415
600	0.144647
600	0.144679
600	0.145271
600	0.144635
600	0.144761
600	0.144647
600	0.145347
650	0.183426
650	0.183465
650	0.183703
650	0.183551
650	0.183398
650	0.183446
650	0.18404
650	0.1846
650	0.183442
650	0.183982
650	0.183364
650	0.183546
650	0.184008
650	0.195645
650	0.183493
700	0.229592
700	0.228186
700	0.22948
700	0.229584
700	0.228563
700	0.229249
700	0.22902
700	0.228845
700	0.228451
700	0.228418
700	0.228232
700	0.228434
700	0.228247
700	0.228129
700	0.228292
750	0.280356
750	0.280439
750	0.280685
750	0.280727
750	0.283378
750	0.288475
750	0.288203
750	0.288486
750	0.288387
750	0.282847
750	0.280924
750	0.280661
750	0.280788
750	0.280783
750	0.306656
800	0.346637
800	0.340672
800	0.344214
800	0.351822
800	0.354156
800	0.378894
800	0.353551
800	0.352678
800	0.351661
800	0.35198
800	0.35174
800	0.349166
800	0.34043
800	0.340546
800	0.344091
850	0.408713
850	0.41862
850	0.421148
850	0.415161
850	0.408983
850	0.417955
850	0.421683
850	0.422212
850	0.421966
850	0.422111
850	0.422414
850	0.421763
850	0.417791
850	0.421329
850	0.420211
900	0.508548
900	0.507253
900	0.505491
900	0.506095
900	0.505683
900	0.506051
900	0.493573
900	0.508637
900	0.484433
900	0.482432
900	0.486382
900	0.489141
900	0.48564
900	0.485854
900	0.486858
950	0.575876
950	0.574824
950	0.575264
950	0.574662
950	0.575321
950	0.575752
950	0.574934
950	0.575007
950	0.574908
950	0.575018
950	0.575034
950	0.579227
950	0.575131
950	0.577574
950	0.579694
1000	0.678599
1000	0.677729
1000	0.677214
1000	0.678636
1000	0.677343
1000	0.677558
1000	0.677532
1000	0.677448
1000	0.683808
1000	0.677788
1000	0.677135
1000	0.685091
1000	0.677904
1000	0.676268
1000	0.678047
1050	0.79309
1050	0.792512
1050	0.79459
1050	0.785976
1050	0.800501
1050	0.795151
1050	0.794518
1050	0.794657
1050	0.793791
1050	0.795247
1050	0.793831
1050	0.793108
1050	0.791143
1050	0.791615
1050	0.817026
1100	0.968196
1100	0.926697
1100	0.922917
1100	0.921299
1100	0.922171
1100	0.922578
1100	0.923647
1100	0.935659
1100	0.92818
1100	0.924434
1100	0.923874
1100	0.921505
1100	0.921009
1100	0.922199
1100	0.923115
1150	1.07869
1150	1.0747
1150	1.06932
1150	1.06946
1150	1.06746
1150	1.06736
1150	1.06788
1150	1.07908
1150	1.07403
1150	1.07165
1150	1.06922
1150	1.06933
1150	1.06643
1150	1.06943
1150	1.06771
1200	1.2489
1200	1.33382
1200	1.23723
1200	1.2348
1200	1.23164
1200	1.23148
1200	1.23967
1200	1.23748
1200	1.23414
1200	1.23205
1200	1.23203
1200	1.23281
1200	1.23735
1200	1.23082
1200	1.23959
1250	1.40204
1250	1.40608
1250	1.39601
1250	1.41005
1250	1.41916
1250	1.41492
1250	1.41146
1250	1.41635
1250	1.409
1250	1.41711
1250	1.41605
1250	1.41163
1250	1.4161
1250	1.41095
1250	1.41835
1300	1.62028
1300	1.62334
1300	1.61444
1300	1.61146
1300	1.61908
1300	1.62349
1300	1.61827
1300	1.61796
1300	1.61383
1300	1.61394
1300	1.67633
1300	1.61227
1300	1.61228
1300	1.6072
1300	1.61507
1350	1.81836
1350	1.82195
1350	1.82223
1350	1.8211
1350	1.81994
1350	1.82322
1350	1.82041
1350	1.82289
1350	1.82018
1350	1.82525
1350	1.82432
1350	1.82193
1350	1.83358
1350	1.83476
1350	1.80499
1400	2.05346
1400	2.08007
1400	2.04953
