NVECTOR	ELAPSED
100000	0.00643
100000	0.006642
100000	0.006857
100000	0.007039
100000	0.00722
100000	0.006646
100000	0.006665
100000	0.006637
100000	0.006668
100000	0.006824
100000	0.006798
100000	0.006751
100000	0.006715
100000	0.007969
100000	0.008113
600000	0.04843
600000	0.051039
600000	0.045757
600000	0.04487
600000	0.044981
600000	0.045402
600000	0.044807
600000	0.045481
600000	0.045019
600000	0.044974
600000	0.045746
600000	0.045044
600000	0.04533
600000	0.04456
600000	0.044559
1100000	0.086735
1100000	0.086214
1100000	0.086884
1100000	0.086129
1100000	0.0851
1100000	0.086484
1100000	0.086416
1100000	0.086095
1100000	0.087507
1100000	0.08613
1100000	0.087533
1100000	0.086831
1100000	0.086968
1100000	0.086521
1100000	0.08548
1600000	0.13002
1600000	0.12951
1600000	0.129779
1600000	0.13077
1600000	0.129053
1600000	0.129659
1600000	0.128591
1600000	0.129757
1600000	0.128408
1600000	0.127196
1600000	0.130014
1600000	0.128362
1600000	0.128202
1600000	0.129438
1600000	0.130737
2100000	0.172052
2100000	0.172996
2100000	0.171975
2100000	0.170288
2100000	0.173069
2100000	0.175757
2100000	0.172418
2100000	0.172262
2100000	0.173156
2100000	0.173611
2100000	0.175953
2100000	0.186923
2100000	0.170595
2100000	0.170383
2100000	0.170173
2600000	0.21897
2600000	0.216832
2600000	0.218595
2600000	0.215149
2600000	0.219613
2600000	0.216282
2600000	0.216271
2600000	0.216038
2600000	0.217724
2600000	0.215168
2600000	0.217105
2600000	0.212687
2600000	0.215758
2600000	0.220304
2600000	0.217379
3100000	0.257771
3100000	0.260017
3100000	0.262149
3100000	0.263725
3100000	0.262621
3100000	0.261505
3100000	0.261045
3100000	0.262852
3100000	0.265323
3100000	0.259039
3100000	0.26274
3100000	0.258634
3100000	0.261787
3100000	0.260772
3100000	0.261931
3600000	0.305008
3600000	0.308571
3600000	0.306308
3600000	0.309217
3600000	0.309541
3600000	0.306146
3600000	0.306315
3600000	0.305176
3600000	0.305222
3600000	0.308029
3600000	0.30598
3600000	0.303386
3600000	0.309264
3600000	0.306795
3600000	0.30906
4100000	0.353975
4100000	0.356384
4100000	0.352093
4100000	0.351901
4100000	0.351398
4100000	0.350167
4100000	0.354207
4100000	0.353264
4100000	0.349912
4100000	0.357238
4100000	0.350705
4100000	0.352217
4100000	0.352042
4100000	0.351959
4100000	0.35209
