NVECTOR	ELAPSED
5000	0.010811
12000	0.06438
19000	0.162024
26000	0.284753
33000	0.459608
40000	0.674101
47000	0.92552
54000	1.27621
61000	1.56906
68000	1.98609
75000	2.35641
82000	2.84218
89000	3.34598
96000	3.88455
103000	4.45944
110000	5.10509
117000	5.75002
124000	6.51816
131000	7.22803
138000	8.04011
145000	8.86898
152000	9.77621
159000	10.6872
166000	11.7027
173000	12.726
250000	26.4781
500000	105.654
1000000	426.12
