NVECTOR	ELAPSED
500000	83.0063
500000	83.0772
500000	83.2336
500000	83.0179
500000	82.8605
500000	84.0298
500000	83.082
1000000	332.659
1000000	333.335
1000000	332.664
1000000	332.573
