NVECTOR	ELAPSED
68000	8.4855
75000	10.2408
75000	10.2974
75000	10.2697
75000	10.2386
75000	10.252
75000	10.2794
75000	10.2955
75000	10.2853
75000	10.2911
75000	10.2863
75000	10.2363
75000	10.2394
75000	10.2279
75000	10.216
75000	10.3798
82000	12.686
82000	12.3201
82000	12.3076
82000	12.3229
82000	12.2471
82000	12.2565
82000	12.2978
82000	12.5978
82000	12.319
82000	12.2507
82000	12.3289
82000	12.2378
82000	12.3429
82000	12.29
82000	12.2348
89000	14.4714
89000	14.434
89000	14.4868
89000	14.452
89000	14.4954
89000	14.4869
89000	14.4272
89000	14.5071
89000	14.8521
89000	14.4433
89000	14.4479
89000	14.4751
89000	14.4743
89000	14.4517
89000	14.4285
96000	16.8264
96000	16.8504
96000	16.8335
96000	16.7985
96000	16.8037
96000	17.2228
96000	17.4561
96000	16.9593
96000	16.8223
96000	16.803
96000	16.8101
96000	16.8388
96000	16.8744
96000	16.8545
96000	16.805
103000	19.3998
103000	19.3708
103000	19.3409
103000	19.4033
103000	19.3747
103000	19.4051
103000	19.3179
103000	19.3698
103000	19.4384
103000	19.4054
103000	19.3588
103000	19.3802
103000	19.3841
103000	19.3873
103000	19.3876
110000	22.1514
110000	22.1396
110000	22.0895
110000	22.0784
110000	22.1085
110000	22.1236
110000	22.2348
110000	22.1533
110000	22.1565
110000	22.1395
110000	22.135
110000	22.1225
110000	22.1076
110000	22.297
110000	22.1227
117000	25.0129
117000	25.2719
117000	25.3033
117000	25.0744
117000	25.0927
117000	25.0707
117000	25.1294
117000	25.0566
117000	25.1233
117000	25.7144
117000	25.3401
117000	25.0657
117000	25.0478
117000	25.0819
117000	25.0516
124000	28.1884
124000	28.3115
124000	28.2117
124000	28.1168
124000	28.2778
124000	28.194
124000	28.1458
124000	28.2244
124000	28.3144
124000	28.0692
124000	28.156
124000	28.1177
124000	28.3185
124000	28.0814
124000	28.4779
131000	31.3837
131000	31.3394
131000	31.3453
131000	31.3644
131000	31.4321
131000	31.3319
131000	31.3526
131000	31.4078
131000	31.2731
131000	31.3476
131000	31.3321
131000	31.3067
131000	31.4575
131000	31.3195
131000	31.3182
138000	34.7422
138000	34.8507
138000	34.7817
138000	34.7894
138000	34.8182
138000	34.7685
138000	34.8378
138000	34.7803
138000	34.8211
138000	34.7994
138000	34.8164
138000	34.8216
138000	34.7945
138000	34.7345
138000	34.755
145000	38.447
145000	38.4459
145000	38.4386
145000	38.383
145000	38.4518
145000	38.4584
145000	38.3713
145000	38.389
145000	38.35
145000	38.36
145000	38.4066
145000	38.4808
145000	38.481
145000	38.4817
145000	38.4523
152000	42.2187
152000	42.179
152000	42.2154
152000	42.2087
152000	42.2337
152000	42.1755
152000	42.2171
152000	42.1767
152000	42.1454
152000	42.1919
152000	42.2556
152000	42.3099
152000	42.279
152000	42.2861
152000	42.2046
159000	46.2211
159000	46.1827
159000	46.375
159000	46.2451
159000	46.215
159000	46.1683
159000	46.1095
159000	46.165
159000	46.2152
159000	46.727
159000	46.1819
159000	46.2324
159000	46.1582
159000	46.0922
159000	46.1397
166000	50.3312
166000	50.4176
166000	50.3181
166000	50.3563
166000	50.263
166000	50.3452
166000	50.4135
166000	50.3644
166000	50.3641
166000	50.294
166000	50.3917
166000	50.3214
166000	50.3251
166000	50.7955
166000	50.2829
173000	54.6093
173000	54.681
173000	54.7782
173000	54.7159
173000	54.7214
173000	54.6499
173000	54.661
173000	54.7187
173000	54.6929
173000	55.9013
173000	54.8676
173000	54.6841
173000	54.6833
173000	54.7305
173000	54.7133
250000	114.23
500000	456.702
1000000	1830.51
