NVECTOR	ELAPSED
5000	0.02363
5000	0.023013
5000	0.022643
5000	0.02256
5000	0.023053
5000	0.023181
5000	0.022889
5000	0.022519
5000	0.022608
5000	0.02243
5000	0.022138
5000	0.022594
5000	0.022417
5000	0.02257
5000	0.022351
12000	0.130253
12000	0.131655
12000	0.130302
12000	0.128818
12000	0.129593
12000	0.129701
12000	0.129567
12000	0.129068
12000	0.129655
12000	0.130093
12000	0.130516
12000	0.129363
12000	0.129813
12000	0.130607
12000	0.130445
19000	0.330397
19000	0.328256
19000	0.323621
19000	0.325792
19000	0.328109
19000	0.323673
19000	0.325848
19000	0.328658
19000	0.32514
19000	0.326074
19000	0.325189
19000	0.322326
19000	0.327887
19000	0.328108
19000	0.325212
26000	0.609627
26000	0.610296
26000	0.610606
26000	0.618763
26000	0.614254
26000	0.609708
26000	0.614806
26000	0.607491
26000	0.608996
26000	0.618312
26000	0.609491
26000	0.607227
26000	0.612659
26000	0.611648
26000	0.609522
33000	0.990128
33000	0.982209
33000	0.986401
33000	0.988471
33000	1.00408
33000	0.985377
33000	0.988513
33000	0.989155
33000	0.982902
33000	0.980874
33000	0.986705
33000	0.990172
33000	0.984674
33000	0.98442
33000	0.988272
40000	1.44455
40000	1.4491
40000	1.44936
40000	1.44151
40000	1.45682
40000	1.45722
40000	1.45103
40000	1.45009
40000	1.4545
40000	1.45882
40000	1.4496
40000	1.44349
40000	1.45079
40000	1.44714
40000	1.45142
47000	2.00332
47000	2.02077
47000	2.02174
47000	1.99537
47000	2.01659
47000	1.99815
47000	2.00987
47000	2.02834
47000	2.01147
47000	1.99814
47000	2.01144
47000	2.02048
47000	2.0095
47000	2.01026
47000	2.01221
54000	2.65599
54000	2.64885
54000	2.66663
54000	2.66415
54000	2.65022
54000	2.64573
54000	2.66405
54000	2.64674
54000	2.64946
54000	2.64529
54000	2.66405
54000	2.65684
54000	2.65458
54000	2.64023
54000	2.652
61000	3.388
61000	3.37144
61000	3.36991
61000	3.39248
61000	3.40082
61000	3.39253
61000	3.41223
61000	3.39283
61000	3.3897
61000	3.39819
61000	3.38533
61000	3.38841
61000	3.39622
61000	3.38527
61000	3.39431
68000	4.22868
68000	4.20488
68000	4.23968
68000	4.22135
68000	4.22645
68000	4.22187
68000	4.22319
68000	4.23738
68000	4.20733
68000	4.211
68000	4.25841
68000	4.21561
68000	4.21843
68000	4.21012
68000	4.21697
75000	5.14127
75000	5.13441
75000	5.1266
75000	5.11602
75000	5.13053
75000	5.12791
75000	5.14403
75000	5.14791
75000	5.13176
75000	5.13201
75000	5.12553
75000	5.1325
75000	5.11613
75000	5.1043
75000	5.09951
82000	6.12816
82000	6.10965
82000	6.15339
82000	6.12485
82000	6.14223
82000	6.11496
82000	6.11636
82000	6.13575
82000	6.14903
82000	6.14044
82000	6.11429
82000	6.10408
82000	6.16643
82000	6.13916
82000	6.13529
89000	7.23168
89000	7.24497
89000	7.19297
89000	7.20854
89000	7.22252
89000	7.19053
89000	7.25666
89000	7.20486
89000	7.21765
89000	7.23362
89000	7.23071
89000	7.2419
89000	7.22217
89000	7.22897
89000	7.32531
96000	8.49529
96000	8.59935
96000	8.60791
96000	8.65803
96000	8.43962
96000	8.38605
96000	8.39281
96000	8.40028
96000	8.36935
96000	8.39506
96000	8.39929
96000	8.40253
96000	8.40121
96000	8.39454
96000	8.41506
103000	9.61607
103000	9.71175
103000	9.65775
103000	9.63099
103000	9.69131
103000	9.70775
103000	9.68384
103000	9.69362
103000	9.65223
103000	9.67021
103000	9.64298
103000	9.67058
103000	9.6195
103000	9.68794
103000	9.59995
110000	10.9926
110000	11.0679
110000	11.0254
110000	11.0571
110000	11.053
110000	11.001
110000	11.088
110000	11.0084
110000	11.0538
110000	11.0847
110000	11.0291
110000	11.0581
110000	11.1288
110000	11.0947
110000	11.0833
117000	12.5373
117000	12.4797
117000	12.4852
117000	12.4604
117000	12.5124
117000	12.5084
117000	12.4421
117000	12.4939
117000	12.455
117000	12.4944
117000	12.5436
117000	12.5065
117000	12.5147
117000	12.4942
117000	12.5507
124000	13.9977
124000	14.0682
124000	14.1227
124000	14.2389
124000	14.1194
124000	14.0214
