NVECTOR	ELAPSED
20	0.012933
20	0.012926
20	0.012878
20	0.01297
20	0.012954
20	0.013
20	0.01293
20	0.012917
20	0.012948
20	0.012944
20	0.012908
20	0.01292
20	0.012925
20	0.012885
20	0.01291
20	0.013764
20	0.013691
20	0.013705
20	0.013665
20	0.013649
20	0.013667
20	0.013686
20	0.013684
20	0.013631
20	0.013646
20	0.013761
20	0.013717
20	0.013632
20	0.013706
20	0.013655
20	0.014484
20	0.014434
20	0.014467
20	0.014479
20	0.014585
20	0.014501
20	0.014367
20	0.014497
20	0.014485
20	0.014444
20	0.014535
20	0.014473
20	0.014379
20	0.01446
20	0.014488
20	0.015136
20	0.015165
20	0.015248
20	0.01519
20	0.015211
20	0.015167
20	0.015186
20	0.015195
20	0.015202
20	0.015157
20	0.015178
20	0.015214
20	0.015277
20	0.01515
20	0.015184
20	0.015925
20	0.015881
20	0.01588
20	0.015721
20	0.015988
20	0.015864
20	0.01588
20	0.015748
20	0.015834
20	0.015962
20	0.015884
20	0.015872
20	0.015862
20	0.015752
20	0.015716
20	0.016615
20	0.016616
20	0.016638
20	0.016607
20	0.01659
20	0.016618
20	0.016619
20	0.016616
20	0.016678
20	0.016604
20	0.016611
20	0.016637
20	0.016949
20	0.016679
20	0.016613
20	0.01737
20	0.017385
20	0.017224
20	0.017335
20	0.017414
20	0.017346
20	0.017488
20	0.017399
20	0.017341
20	0.017386
20	0.017354
20	0.017351
20	0.017372
20	0.01744
20	0.017377
20	0.01797
20	0.018185
20	0.01818
20	0.018147
20	0.018035
20	0.018136
20	0.018098
20	0.018124
20	0.018125
20	0.018111
20	0.017984
20	0.018111
20	0.01809
20	0.018109
20	0.018098
20	0.018935
20	0.018724
20	0.018884
20	0.018872
20	0.018786
20	0.018908
20	0.01892
20	0.018919
20	0.018825
20	0.018908
20	0.018892
20	0.018918
20	0.018883
20	0.018885
20	0.018995
20	0.019948
20	0.019589
20	0.019421
20	0.019646
20	0.019578
20	0.019501
20	0.01963
20	0.01966
20	0.019602
20	0.019606
20	0.019625
20	0.01972
20	0.019422
20	0.019638
20	0.019665
20	0.020419
20	0.020362
20	0.020404
20	0.020372
20	0.020337
20	0.020179
20	0.020363
20	0.020389
20	0.020393
20	0.020394
20	0.020354
20	0.020498
20	0.022615
20	0.020384
20	0.020225
20	0.021255
20	0.021152
20	0.021127
20	0.021102
20	0.021206
20	0.021124
20	0.021102
20	0.021094
20	0.021132
20	0.021081
20	0.021198
20	0.021111
20	0.021055
20	0.020938
20	0.021114
20	0.022028
20	0.022048
20	0.022027
20	0.022027
20	0.021986
20	0.02203
20	0.022012
20	0.021808
20	0.021962
20	0.021997
20	0.02187
20	0.021969
20	0.021829
20	0.021797
20	0.021985
20	0.022678
20	0.022691
20	0.022646
20	0.022673
20	0.022607
20	0.0227
20	0.022604
20	0.02262
20	0.022462
20	0.022659
20	0.022672
20	0.02277
20	0.022782
20	0.022614
20	0.02267
20	0.023549
20	0.023423
20	0.023416
20	0.023184
20	0.02334
20	0.023374
20	0.023362
20	0.02334
20	0.023355
20	0.023359
20	0.023348
20	0.023436
20	0.023416
20	0.023592
20	0.023366
20	0.024205
20	0.024105
20	0.024129
20	0.02417
20	0.024127
20	0.024208
20	0.024079
20	0.024116
20	0.023894
20	0.02405
20	0.024115
20	0.024129
20	0.024122
20	0.02413
20	0.024111
20	0.024852
20	0.024844
20	0.024917
20	0.024874
20	0.024855
20	0.024679
20	0.024899
20	0.024852
20	0.024852
20	0.024748
20	0.024823
20	0.024851
20	0.024831
20	0.024678
20	0.024921
20	0.025634
20	0.025623
20	0.025618
20	0.025659
20	0.025668
20	0.025626
20	0.025653
20	0.025576
20	0.025678
20	0.025556
20	0.025488
20	0.025602
20	0.0257
20	0.025643
20	0.025647
20	0.026436
20	0.026334
20	0.026659
20	0.026504
20	0.026339
20	0.026122
20	0.0261
20	0.02639
20	0.026167
20	0.026398
20	0.0264
20	0.026336
20	0.026383
20	0.02618
20	0.026338
20	0.027114
20	0.027447
20	0.02713
20	0.027136
20	0.02718
20	0.027106
20	0.027133
20	0.02717
20	0.027109
20	0.027109
20	0.02712
20	0.027159
20	0.027135
20	0.02714
20	0.027196
20	0.027823
20	0.02769
20	0.027875
20	0.027921
20	0.027817
20	0.02767
20	0.027909
20	0.027715
20	0.02793
20	0.027881
20	0.027923
20	0.028033
20	0.027629
20	0.027902
20	0.028037
20	0.028705
20	0.029014
20	0.028635
20	0.028588
20	0.028594
20	0.028662
20	0.028582
20	0.028665
20	0.028673
20	0.028653
20	0.028641
20	0.0286
20	0.028807
20	0.028677
20	0.028635
20	0.029511
20	0.029412
20	0.029592
20	0.029524
20	0.029223
20	0.029431
20	0.029162
20	0.029432
20	0.029364
20	0.029433
20	0.029256
20	0.029397
20	0.030069
20	0.02957
20	0.029498
20	0.030946
20	0.030892
20	0.030887
20	0.030876
20	0.031012
20	0.031238
20	0.031045
20	0.030874
20	0.03095
20	0.031026
20	0.030969
20	0.031012
20	0.030908
20	0.030931
20	0.03101
20	0.031192
20	0.031208
20	0.031211
20	0.031168
20	0.031168
20	0.03105
20	0.031216
20	0.031193
20	0.031209
20	0.031202
20	0.031224
20	0.031172
20	0.03125
20	0.031267
20	0.0312
20	0.032257
20	0.032033
20	0.032256
20	0.03229
20	0.032287
20	0.032205
20	0.032256
20	0.032287
20	0.032246
20	0.032233
20	0.032363
20	0.031975
20	0.032242
20	0.03229
20	0.032258
20	0.032636
20	0.032682
20	0.032617
20	0.032656
20	0.032708
20	0.032588
20	0.032678
20	0.032694
20	0.033109
20	0.032699
20	0.032634
20	0.032591
20	0.032575
20	0.032599
20	0.03281
20	0.03333
20	0.03335
20	0.033327
20	0.033435
20	0.033399
20	0.033421
20	0.033425
20	0.033357
20	0.033359
20	0.033413
20	0.033189
20	0.033391
20	0.033386
20	0.03337
20	0.033337
20	0.03427
20	0.034291
20	0.034231
20	0.034373
20	0.034203
20	0.033984
20	0.034209
20	0.034232
20	0.034274
20	0.034284
20	0.034318
20	0.034251
20	0.034717
20	0.034304
20	0.034291
20	0.035613
20	0.035315
20	0.035311
20	0.035576
20	0.035542
20	0.035285
20	0.035591
20	0.035548
20	0.035665
20	0.035519
20	0.035563
20	0.035572
20	0.03559
20	0.035486
20	0.035518
20	0.035824
20	0.035784
20	0.035802
20	0.035545
20	0.035853
20	0.03578
20	0.035938
20	0.0358
20	0.035702
20	0.035779
20	0.03587
20	0.035696
20	0.035722
20	0.035745
20	0.035952
20	0.036309
20	0.036554
20	0.036672
20	0.036569
20	0.036574
20	0.036608
20	0.036583
20	0.036522
20	0.036591
20	0.036567
20	0.036529
20	0.036248
20	0.036601
20	0.036586
20	0.036379
