NVECTOR	ELAPSED
20	0.009523
20	0.009968
20	0.009649
20	0.009638
20	0.009743
20	0.010707
20	0.010447
20	0.009495
20	0.009481
20	0.009351
20	0.009366
20	0.00936
20	0.009364
20	0.009368
20	0.009379
20	0.036475
20	0.036523
20	0.036441
20	0.036529
20	0.036499
20	0.036633
20	0.036476
20	0.036498
20	0.036541
20	0.03638
20	0.03644
20	0.036173
20	0.036621
20	0.03627
20	0.036669
20	0.081223
20	0.080706
20	0.080969
20	0.081133
20	0.08088
20	0.080921
20	0.080873
20	0.081578
20	0.081574
20	0.081482
20	0.0814
20	0.081575
20	0.08145
20	0.08142
20	0.081294
20	0.144586
20	0.144162
20	0.144132
20	0.143999
20	0.143722
20	0.143844
20	0.144347
20	0.144683
20	0.144003
20	0.144226
20	0.144075
20	0.143218
20	0.143873
20	0.144024
20	0.144358
20	0.229475
20	0.229736
20	0.230793
20	0.229364
20	0.230182
20	0.230268
20	0.229606
20	0.232236
20	0.230123
20	0.242653
20	0.229689
20	0.229223
20	0.227655
20	0.227556
20	0.229304
20	0.322507
20	0.332699
20	0.332445
20	0.332547
20	0.332636
20	0.332009
20	0.332338
20	0.332379
20	0.332246
20	0.330065
20	0.330214
20	0.358462
20	0.32966
20	0.331372
20	0.330915
20	0.438029
20	0.438113
20	0.438451
20	0.455704
20	0.455265
20	0.456999
20	0.455684
20	0.456341
20	0.456233
20	0.457617
20	0.45548
20	0.456144
20	0.467991
20	0.455882
20	0.456223
20	0.572746
20	0.571462
20	0.571882
20	0.572017
20	0.571197
20	0.57157
20	0.57157
20	0.571357
20	0.570794
20	0.570817
20	0.572829
20	0.571405
20	0.572103
20	0.571127
20	0.57121
20	0.759664
20	0.73597
20	0.736152
20	0.736103
20	0.732494
20	0.759196
20	0.735228
20	0.736445
20	0.735936
20	0.735452
20	0.732398
20	0.735246
20	0.735468
20	0.735447
20	0.739412
20	0.917388
20	0.920752
20	0.922124
20	0.919382
20	0.921618
20	0.921175
20	0.922406
20	0.919466
20	0.92209
20	0.921429
20	0.921798
20	0.922286
20	0.921434
20	0.921457
20	0.921136
20	1.12323
20	1.12262
20	1.11492
20	1.12289
20	1.12344
20	1.12925
20	1.12397
20	1.12254
20	1.12356
20	1.12195
20	1.12244
20	1.15375
20	1.12409
20	1.12631
20	1.11948
20	1.35087
20	1.34701
20	1.34631
20	1.34707
20	1.34474
20	1.34031
20	1.34528
20	1.34719
20	1.34527
20	1.34658
20	1.34527
20	1.35009
20	1.34264
20	1.34536
20	1.34537
20	1.59101
20	1.58948
20	1.58934
20	1.59208
20	1.59145
20	1.59043
20	1.58599
20	1.60488
20	1.58622
20	1.58758
20	1.59244
20	1.59295
20	1.59146
20	1.5904
20	1.59426
20	1.89331
20	1.86004
20	1.8521
20	1.85409
20	1.85601
20	1.85403
20	1.85175
20	1.85428
20	1.85503
20	1.86596
20	1.86468
20	1.86765
20	1.90039
20	1.85366
20	1.85392
20	2.13047
20	2.12873
20	2.13079
20	2.12974
20	2.13192
20	2.13455
20	2.12813
20	2.1292
20	2.12905
20	2.11899
20	2.12829
20	2.13099
20	2.12816
20	2.11977
20	2.11439
20	2.41602
20	2.42337
20	2.4282
20	2.42864
20	2.43015
20	2.42409
20	2.4378
20	2.43846
20	2.43975
20	2.43852
20	2.43925
20	2.43774
20	2.42441
20	2.42325
20	2.41138
20	2.74497
20	2.59972
20	2.59578
20	2.5971
20	2.58083
20	2.59505
20	2.58312
20	2.60091
20	2.60265
20	2.5996
20	2.59425
20	2.59951
20	2.60168
20	2.59816
20	2.59953
20	2.94718
20	2.9564
20	2.94521
20	2.94538
